Rk,Player,League,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_per90,Ast_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
104,Patson Daka,Premier League,zm ZAM,FW,Leicester City,22,1998,23,13,1159,12.9,5,3,8,5,0,0,2,0,4.2,4.2,2,6.1,10,17,66,0.39,0.23,0.62,0.39,0.62,0.32,0.15,0.48,0.32,0.48,15,10,2,8,5,2,19,10.5,17,7,0,7,2,17,8,0
105,Stuart Dallas,Premier League,nir NIR,DFMF,Leeds United,30,1991,34,34,2919,32.4,1,1,2,1,0,0,5,0,1.9,1.9,2.3,4.1,82,170,79,0.03,0.03,0.06,0.03,0.06,0.06,0.07,0.13,0.06,0.13,93,55,58,31,4,56,105,53.3,49,45,14,31,57,150,63,2
106,Diogo Dalot,Premier League,pt POR,DF,Manchester Utd,22,1999,24,19,1801,20,0,0,0,0,0,0,4,0,0.6,0.6,1.2,1.7,53,105,75,0,0,0,0,0,0.03,0.06,0.09,0.03,0.09,55,41,35,12,8,31,57,54.4,26,24,13,11,29,84,59,0
107,Karl Darlow,Premier League,eng ENG,GK,Newcastle Utd,30,1990,8,8,720,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,1
108,Josh Dasilva,Premier League,eng ENG,MFFW,Brentford,22,1998,9,2,257,2.9,0,0,0,0,0,0,0,1,0.1,0.1,0.1,0.2,10,11,10,0,0,0,0,0,0.03,0.05,0.08,0.03,0.08,2,1,0,1,1,1,2,50,1,3,0,3,1,3,7,0
109,Ben Davies,Premier League,wls WAL,DF,Tottenham,28,1993,29,28,2538,28.2,1,1,2,1,0,0,6,0,2.3,2.3,0.5,2.9,62,137,60,0.04,0.04,0.07,0.04,0.07,0.08,0.02,0.1,0.08,0.1,36,21,20,12,4,13,26,50,13,32,19,13,30,66,75,1
110,Tom Davies,Premier League,eng ENG,MF,Everton,23,1998,6,2,234,2.6,1,0,1,1,0,0,1,0,0.8,0.8,0,0.8,1,7,3,0.38,0,0.38,0.38,0.38,0.32,0,0.32,0.32,0.32,3,1,1,1,1,2,5,40,3,2,1,1,2,5,9,0
111,Keinan Davis,Premier League,eng ENG,FW,Aston Villa,23,1998,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
112,Craig Dawson,Premier League,eng ENG,DF,West Ham,31,1990,34,30,2754,30.6,2,2,4,2,0,0,5,1,3,3,1,4,4,54,3,0.07,0.07,0.13,0.07,0.13,0.1,0.03,0.13,0.1,0.13,29,17,20,8,1,14,25,56,11,59,52,7,29,58,139,0
113,Kevin De Bruyne,Premier League,be BEL,MF,Manchester City,30,1991,30,25,2201,24.5,15,8,23,15,0,0,2,0,5.7,5.7,10.4,16.1,84,204,175,0.61,0.33,0.94,0.61,0.94,0.23,0.42,0.66,0.23,0.66,32,16,4,15,13,12,37,32.4,25,32,2,30,6,38,16,0
114,Troy Deeney,Premier League,eng ENG,FW,Watford,33,1988,2,0,25,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,1,5,0,0,0,0,0,0.28,0.25,0.54,0.28,0.54,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0
115,Liam Delap,Premier League,eng ENG,FW,Manchester City,18,2003,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
116,Fabian Delph,Premier League,eng ENG,MF,Everton,31,1989,11,8,662,7.4,0,0,0,0,0,0,2,0,0,0,0.1,0.1,2,34,3,0,0,0,0,0,0,0.01,0.01,0,0.01,18,15,10,7,1,8,21,38.1,13,12,5,7,14,32,10,0
117,Leander Dendoncker,Premier League,be BEL,MF,Wolves,26,1995,30,21,1950,21.7,2,2,4,2,0,0,4,0,2.2,2.2,1.1,3.3,9,64,45,0.09,0.09,0.18,0.09,0.18,0.1,0.05,0.15,0.1,0.15,42,17,25,14,3,22,50,44,28,37,10,27,9,51,38,1
